start_time,end_time,delta,elapsed_time,message_size,sending,from,to,num_peers
1721406499.9577053,1721406499.9683259,5,0.010620594024658203,6601,True,80.57.135.211:8094,80.57.135.211:8093,4
1721406504.973185,1721406504.9839747,5,0.010789632797241211,6601,True,80.57.135.211:8094,80.57.135.211:8095,4
1721406509.9899976,1721406510.000376,5,0.010378360748291016,6601,True,80.57.135.211:8094,80.57.135.211:8096,4
1721406515.005307,1721406515.0155373,5,0.010230302810668945,6601,True,80.57.135.211:8094,80.57.135.211:8096,4
1721406520.0201938,1721406520.031852,5,0.011658191680908203,6601,True,80.57.135.211:8094,80.57.135.211:8095,4
1721406521.3795683,1721406521.3797386, ,0.00017023086547851562,7009,False,80.57.135.211:8095,80.57.135.211:8094,4
1721406525.0396223,1721406525.0591128,5,0.019490480422973633,6975,True,80.57.135.211:8094,80.57.135.211:8095,4
1721406526.396472,1721406526.3977735, ,0.0013015270233154297,6975,False,80.57.135.211:8095,80.57.135.211:8094,4
1721406526.8352208,1721406526.8374646, ,0.0022437572479248047,7435,False,80.57.135.211:8092,80.57.135.211:8094,4
1721406530.0709612,1721406530.0810037,5,0.010042428970336914,6941,True,80.57.135.211:8094,80.57.135.211:8092,4
1721406535.088275,1721406535.0947087,5,0.006433725357055664,7401,True,80.57.135.211:8094,80.57.135.211:8095,4
1721406541.4312608,1721406541.4314058, ,0.00014495849609375,7401,False,80.57.135.211:8095,80.57.135.211:8094,4
1721406541.8843193,1721406541.8844614, ,0.00014209747314453125,7401,False,80.57.135.211:8092,80.57.135.211:8094,4
1721406545.1034005,1721406545.1140945,5,0.010694026947021484,7367,True,80.57.135.211:8094,80.57.135.211:8095,4
1721406546.7524538,1721406546.7526495, ,0.0001957416534423828,7401,False,80.57.135.211:8093,80.57.135.211:8094,4
1721406550.118589,1721406550.1273084,5,0.008719444274902344,7367,True,80.57.135.211:8094,80.57.135.211:8092,4
1721406555.1322658,1721406555.1432827,5,0.011016845703125,7367,True,80.57.135.211:8094,80.57.135.211:8093,4
1721406561.806449,1721406561.8083463, ,0.0018973350524902344,7401,False,80.57.135.211:8093,80.57.135.211:8094,4
1721406561.920408,1721406561.9221957, ,0.0017876625061035156,7401,False,80.57.135.211:8092,80.57.135.211:8094,4
1721406565.153642,1721406565.163716,5,0.010074138641357422,7367,True,80.57.135.211:8094,80.57.135.211:8093,4
1721406566.936678,1721406566.9368289, ,0.00015091896057128906,7401,False,80.57.135.211:8092,80.57.135.211:8094,4
1721406570.16954,1721406570.1807287,5,0.011188745498657227,7367,True,80.57.135.211:8094,80.57.135.211:8095,4
1721406575.1877806,1721406575.2007494,5,0.012968778610229492,7367,True,80.57.135.211:8094,80.57.135.211:8095,4
1721406586.8843167,1721406586.8887138, ,0.004397153854370117,7401,False,80.57.135.211:8093,80.57.135.211:8094,4
1721406590.209596,1721406590.2195234,5,0.009927511215209961,7367,True,80.57.135.211:8094,80.57.135.211:8092,4
1721406596.904708,1721406596.907012, ,0.0023040771484375,7401,False,80.57.135.211:8093,80.57.135.211:8094,4
1721406600.2272747,1721406600.2427158,5,0.015441179275512695,7367,True,80.57.135.211:8094,80.57.135.211:8096,4
1721406622.02285,1721406622.0230038, ,0.0001537799835205078,7401,False,80.57.135.211:8092,80.57.135.211:8094,4
1721406625.259461,1721406625.2684944,5,0.009033441543579102,7367,True,80.57.135.211:8094,80.57.135.211:8096,4
1721406642.0892112,1721406642.089338, ,0.00012683868408203125,7401,False,80.57.135.211:8092,80.57.135.211:8094,4
1721406645.2819018,1721406645.2929509,5,0.011049032211303711,7367,True,80.57.135.211:8094,80.57.135.211:8093,4
1721406647.1105766,1721406647.1122658, ,0.0016891956329345703,7401,False,80.57.135.211:8092,80.57.135.211:8094,4
1721406650.2994626,1721406650.3092012,5,0.009738683700561523,7367,True,80.57.135.211:8094,80.57.135.211:8095,4
1721406656.6968944,1721406656.6970222, ,0.0001277923583984375,7401,False,80.57.135.211:8095,80.57.135.211:8094,4
1721406660.3231547,1721406660.335134,5,0.011979341506958008,7367,True,80.57.135.211:8094,80.57.135.211:8096,4
