start_time,end_time,delta,elapsed_time,message_size,sending,from,to,num_peers
1721406361.0349147,1721406361.0365863, ,0.0016715526580810547,6185,False,80.57.135.211:8095,80.57.135.211:8093,4
1721406361.3798497,1721406361.3911488,5,0.01129913330078125,6151,True,80.57.135.211:8093,80.57.135.211:8092,4
1721406366.3950636,1721406366.4046428,5,0.009579181671142578,6151,True,80.57.135.211:8093,80.57.135.211:8095,4
1721406366.500466,1721406366.5006294, ,0.0001633167266845703,6635,False,80.57.135.211:8092,80.57.135.211:8093,4
1721406371.4104676,1721406371.4203644,5,0.00989675521850586,6635,True,80.57.135.211:8093,80.57.135.211:8096,4
1721406396.4341328,1721406396.4453535,5,0.011220693588256836,6635,True,80.57.135.211:8093,80.57.135.211:8095,4
1721406396.5862796,1721406396.5864737, ,0.00019407272338867188,6635,False,80.57.135.211:8092,80.57.135.211:8093,4
1721406401.1466975,1721406401.1469016, ,0.0002040863037109375,6635,False,80.57.135.211:8095,80.57.135.211:8093,4
1721406401.4507828,1721406401.4613461,5,0.010563373565673828,6601,True,80.57.135.211:8093,80.57.135.211:8096,4
1721406406.4665594,1721406406.477972,5,0.011412620544433594,6601,True,80.57.135.211:8093,80.57.135.211:8096,4
1721406431.4941862,1721406431.5042546,5,0.010068416595458984,6601,True,80.57.135.211:8093,80.57.135.211:8092,4
1721406434.8761163,1721406434.8762717, ,0.00015544891357421875,6635,False,80.57.135.211:8094,80.57.135.211:8093,4
1721406436.5125256,1721406436.5232074,5,0.010681867599487305,6601,True,80.57.135.211:8093,80.57.135.211:8092,4
1721406461.543181,1721406461.5524337,5,0.009252786636352539,6601,True,80.57.135.211:8093,80.57.135.211:8094,4
1721406466.5578175,1721406466.5674849,5,0.009667396545410156,6601,True,80.57.135.211:8093,80.57.135.211:8095,4
1721406471.3193374,1721406471.3195138, ,0.00017642974853515625,6635,False,80.57.135.211:8095,80.57.135.211:8093,4
1721406471.572434,1721406471.5883238,5,0.015889883041381836,6941,True,80.57.135.211:8093,80.57.135.211:8092,4
1721406481.7833798,1721406481.7835836, ,0.00020384788513183594,6975,False,80.57.135.211:8092,80.57.135.211:8093,4
1721406486.597776,1721406486.611098,5,0.013322114944458008,6941,True,80.57.135.211:8093,80.57.135.211:8096,4
1721406499.9721372,1721406499.9737225, ,0.001585245132446289,6635,False,80.57.135.211:8094,80.57.135.211:8093,4
1721406501.627923,1721406501.642924,5,0.015001058578491211,7367,True,80.57.135.211:8093,80.57.135.211:8092,4
1721406501.808019,1721406501.8081954, ,0.00017642974853515625,7435,False,80.57.135.211:8092,80.57.135.211:8093,4
1721406506.6518917,1721406506.6764019,5,0.02451014518737793,7367,True,80.57.135.211:8093,80.57.135.211:8096,4
1721406531.6927865,1721406531.702508,5,0.009721517562866211,7367,True,80.57.135.211:8093,80.57.135.211:8095,4
1721406536.7091966,1721406536.719018,5,0.009821414947509766,7367,True,80.57.135.211:8093,80.57.135.211:8092,4
1721406541.7247531,1721406541.734528,5,0.009774923324584961,7367,True,80.57.135.211:8093,80.57.135.211:8095,4
1721406546.7384372,1721406546.748368,5,0.009930849075317383,7367,True,80.57.135.211:8093,80.57.135.211:8094,4
1721406551.4628224,1721406551.4649603, ,0.002137899398803711,7401,False,80.57.135.211:8095,80.57.135.211:8093,4
1721406551.7533395,1721406551.7637937,5,0.010454177856445312,7367,True,80.57.135.211:8093,80.57.135.211:8096,4
1721406551.9023063,1721406551.9039905, ,0.0016841888427734375,7401,False,80.57.135.211:8092,80.57.135.211:8093,4
1721406555.148615,1721406555.1504195, ,0.0018045902252197266,7401,False,80.57.135.211:8094,80.57.135.211:8093,4
1721406556.7716787,1721406556.7823079,5,0.01062917709350586,7367,True,80.57.135.211:8093,80.57.135.211:8095,4
1721406561.7885146,1721406561.8016737,5,0.013159036636352539,7367,True,80.57.135.211:8093,80.57.135.211:8094,4
1721406565.1684575,1721406565.170245, ,0.001787424087524414,7401,False,80.57.135.211:8094,80.57.135.211:8093,4
1721406566.807387,1721406566.817621,5,0.010233879089355469,7367,True,80.57.135.211:8093,80.57.135.211:8092,4
1721406571.9534547,1721406571.953598, ,0.00014328956604003906,7401,False,80.57.135.211:8092,80.57.135.211:8093,4
1721406576.527865,1721406576.5308821, ,0.0030171871185302734,7401,False,80.57.135.211:8095,80.57.135.211:8093,4
1721406576.8266916,1721406576.8395278,5,0.012836217880249023,7367,True,80.57.135.211:8093,80.57.135.211:8092,4
1721406581.8456073,1721406581.8561184,5,0.010511159896850586,7367,True,80.57.135.211:8093,80.57.135.211:8095,4
1721406586.5600796,1721406586.5623493, ,0.002269744873046875,7401,False,80.57.135.211:8095,80.57.135.211:8093,4
1721406586.8618445,1721406586.879801,5,0.01795649528503418,7367,True,80.57.135.211:8093,80.57.135.211:8094,4
1721406591.9874425,1721406591.9876158, ,0.00017333030700683594,7401,False,80.57.135.211:8092,80.57.135.211:8093,4
1721406596.8890939,1721406596.90148,5,0.012386083602905273,7367,True,80.57.135.211:8093,80.57.135.211:8094,4
1721406611.587963,1721406611.5881517, ,0.00018858909606933594,7401,False,80.57.135.211:8095,80.57.135.211:8093,4
1721406611.9122112,1721406611.9213588,5,0.00914764404296875,7367,True,80.57.135.211:8093,80.57.135.211:8096,4
1721406621.6281052,1721406621.63268, ,0.004574775695800781,7401,False,80.57.135.211:8095,80.57.135.211:8093,4
1721406621.9299264,1721406621.9391031,5,0.00917673110961914,7367,True,80.57.135.211:8093,80.57.135.211:8095,4
1721406645.2990296,1721406645.2992167, ,0.00018715858459472656,7401,False,80.57.135.211:8094,80.57.135.211:8093,4
1721406646.9516072,1721406646.9593444,5,0.007737159729003906,7367,True,80.57.135.211:8093,80.57.135.211:8096,4
1721406671.9757462,1721406671.992345,5,0.016598939895629883,7367,True,80.57.135.211:8093,80.57.135.211:8095,4
1721406676.9993482,1721406677.0098438,5,0.010495662689208984,7367,True,80.57.135.211:8093,80.57.135.211:8096,4
1721406682.0150797,1721406682.0231514,5,0.008071660995483398,7367,True,80.57.135.211:8093,80.57.135.211:8096,4
